,clientid,museum_id,museum_list,features
2761,tmzjndhiql,"['5adfb94f-9e56-40b1-a93e-766264de3f02', '742e5925-2496-45d7-a5a8-4f5925dbb2b6', 'df6d2369-9846-49ae-9a5d-ca40a6e310b8', 'af698204-4437-411f-a1a9-d5a0fe7d16bb', 'f949947c-21cd-4074-bc78-c9039268ab07', 'abd0504d-1106-44ee-8c62-3cc937d5fd9a', 'dffe8ae8-e39f-49d2-a41b-004775a406a8', '1cf7d97e-57d6-4550-be98-8d19ea5ac3a5', 'f9453fa1-3fe4-4c3e-a980-174ddae906fc', 'acfa8d9d-7062-4b90-b8fa-03a9d8535991']","['Zwanenbroedershuis', 'Huis Verwolde', 'Huis van het boek', 'Museum Veere', 'Museum Menkemaborg', 'Stedelijk Museum Breda', 'Portugese Synagoge Amsterdam', 'Pieter Vermeulen Museum', 'Embassy of the Free Mind', 'Storyworld | Forum Groningen']",['architectonic']
2762,uispqgytrb,"['2725e4ae-3118-48ba-85d9-9b6b646fb7ab', 'dc084656-3e15-4519-9412-4753da0bc11b', '64da5853-9fae-4bd1-a0e0-47a7c0e0db09', 'ad5b634c-e784-4755-ae75-8748507fa437', 'fd1192ea-1815-431c-9ea6-da685c92d452', '60780e37-d503-4b56-b1d5-a46c2358eb41', 'c96d0dd3-36c3-4b3c-b3ea-d11ca9840207', '7e411587-1b9d-44f9-ada4-5305bea2798e', 'c4cc477e-1442-4ef9-96ea-539e46356b07', '673dafbb-e461-4ffb-ab3c-f857358c77a7']","['Heiligenbeeldenmuseum', 'Museumpark Orientalis', 'Frans Hals Museum Hal', 'Museum Bronbeek', 'Haarlemmermeermuseum De Cruquius', 'Streekmuseum Etten Leur', 'Museum De Zwarte Tulp', 'Museum Boijmans Van Beuningen', 'Louis Couperus Museum', 'Cube Design Museum']",['national speciality']
2763,jdoqblrise,"['783538c2-21d3-4a79-9830-01b9ae3812b9', '00aa87d7-6034-4283-9a4c-3b9589c30fb4', '40df8d12-f944-476e-9c56-b916760428d8', '61b12cb1-03ba-4818-b2a1-031d93ae56b1', 'b1132b3d-b239-4a24-a76b-b524ea708479', '86ce2124-88f3-4fce-b174-20b61d0bdaaa', '6c17c8de-2dd0-4670-b55d-402b84e26787', 'fe92325a-3b6b-4b8b-9a29-49575071df82', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df', '97dca6c1-6b1a-4ffe-a048-83ecce6707a5']","['Design Museum Den Bosch', 'Museum Prinsenhof Delft', 'Museum Hengelo', 'Bakkerijmuseum De Oude Bakkerij', 'Historisch Museum Ede', 'Stadskasteel Zaltbommel', 'Historisch Museum De Bevelanden', 'Vrijmetselarij Museum', 'Joods Historisch Museum', 'Beeld en Geluid Den Haag']",['local history war']
2764,fespczwukr,"['566defb3-a8cf-4ce7-bdb7-9c3e08431673', '49ad034f-9424-4d89-aab5-8df3c2112ff4', 'a8d715f7-82f5-4df4-9308-0d33c4c1eaa2', '424e8423-e43b-48e8-ad19-821014020860', 'eba73114-b030-49d1-9108-e60ea8670b3a', 'bff4bba9-6f13-4a2a-ab4c-47a3946f61dd', 'ebd8da56-bf8c-4233-9adb-792ddd85452c', 'c40020e4-d23b-4607-9145-7aa020866c04', 'd545be8a-48d2-4af9-862d-d26a821787e0', 'bffa1b0e-67c1-4bd4-bfbf-b35c436a2663']","['Diamant Museum Amsterdam', 'Markiezenhof', 'Koninklijk Paleis Amsterdam', 'Comenius Museum', 'Museum Het Schip', 'Tassenmuseum Amsterdam', 'Stadsarchief Amsterdam', ""Huygens' Hofwijck"", 'Paleis Het Loo', 'De Oude Kerk']",['churches']
2765,pcjwgriafq,"['d9c3694b-8999-46e7-9264-66e2ca190c86', 'eca19b80-47bd-4f8b-8ed0-bdfb159cb0bc', '8fae9e9b-5c62-477b-9ccc-d9d3ec1d695c', '20dd4b53-05a1-4fd1-9ff7-4d936ac4afee', 'ddc06b8b-9dd1-4768-be15-75477b0f104a', 'cda45f48-2deb-4062-bd6f-ad4da92c8114', '1335f2de-05b0-4351-8cae-1cb1263b3791', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', '92f68db4-1a4e-4847-990b-9710c4696e9a', '0d9b11c5-4842-4d97-b105-908bca7c8fa5']","['Veiligheidsmuseum PIT', 'Nationaal Vlasserij-Suikermuseum', 'Nederlands Zilvermuseum', 'Oorlogsmuseum Overloon', 'Spoorwegmuseum', 'Museummolen en molenwinkel De Walvisch', 'Het Scheepvaartmuseum', 'Zeeuws Maritiem MuZEEum', 'Beeld en Geluid', 'Museum Speelklok']",['library']
2766,jwbrseaxqv,"['71728b2c-4b17-4855-8663-98a7788acaf0', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5', '23eaf7fc-a6ca-40a3-87c5-257dca174595', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', 'fb32cee8-c9ce-47fa-b7f0-1d0b814b759e', '51f2f922-3ec1-4a76-aa53-703e88dd7056', '971a3945-faba-4021-8d5b-5b6fcd124640', '1335f2de-05b0-4351-8cae-1cb1263b3791', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', '9dd3fd7c-9281-4e0b-a661-909e597b93ee']","['Groninger Museum', 'Belasting & Douane Museum', 'Nationaal Onderduikmuseum', 'Rijksmuseum Amsterdam', 'Nationaal Gevangenismuseum', 'Panorama Mesdag', 'Zuiderzeemuseum', 'Het Scheepvaartmuseum', 'Zeeuws Maritiem MuZEEum', 'Museum Rotterdam']",['parking']
2767,bnipxeuvlo,"['937d7d96-ccc0-4131-b26a-b37969c68770', '471dcd8a-6a1b-44aa-b073-0f024f72dde3', '2aab8e4a-58db-4bf4-afe8-06a444b8e56c', '60dcdaf1-a16f-4a63-877b-1734d0e74d8d', '1259b27a-48fb-48d4-adbb-31329be57921', '7e8f969b-8f8b-4950-8028-f80b4a19c0db', 'aa54b14e-fe16-4424-9be9-ca9d8ef84fa7', '2fc39c27-ca42-462c-b8a5-6b8fdb927961', '890092e9-15a8-431f-ad8b-2e8c0b4a1377', '179e0120-23f9-434b-804b-172effcfc85d']","['Singer Laren', 'Rijksmuseum Twenthe', 'Keramiekmuseum Princessehof', 'Kunstmuseum Den Haag', 'Stadsmuseum Harderwijk', 'Museum Krona', 'Van Gogh Museum', 'Van Abbemuseum', 'Museum Abdijkerk', 'De Nieuwe Kerk']",['churches']
2768,fmqeovcikw,"['40df8d12-f944-476e-9c56-b916760428d8', '61b12cb1-03ba-4818-b2a1-031d93ae56b1', '783538c2-21d3-4a79-9830-01b9ae3812b9', '00aa87d7-6034-4283-9a4c-3b9589c30fb4', 'fe92325a-3b6b-4b8b-9a29-49575071df82', '6c17c8de-2dd0-4670-b55d-402b84e26787', '2adac304-3df6-4588-a60b-c763f29595f9', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df', 'a4e7ffe9-fe8a-4e22-9517-739881f87bfb', '97dca6c1-6b1a-4ffe-a048-83ecce6707a5']","['Museum Hengelo', 'Bakkerijmuseum De Oude Bakkerij', 'Design Museum Den Bosch', 'Museum Prinsenhof Delft', 'Vrijmetselarij Museum', 'Historisch Museum De Bevelanden', 'Historisch Museum Den Briel', 'Joods Historisch Museum', ""Museum 't Behouden Huys"", 'Beeld en Geluid Den Haag']",['local history war']
2769,bphxdeyolk,"['ce103d55-e291-48e2-ab48-7e464261985f', '778fb79a-2b1c-4696-8909-018dee25142a', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df', '1e3aaa11-c04f-43bd-9707-58401ee41056', '8f9a43db-d28a-4857-b4e5-2f128210a7ee', '41a0a29c-a655-4f51-979c-7fa624b303ea', 'cc12b367-a374-4c8a-bd04-8b24e412af3c', 'e9ad0209-89ad-4e53-a353-b7328562f8e6', '621c0554-f8d1-454c-9218-e60683a536ee', 'abaad182-4619-449e-96a5-4583f8701299']","['Museum Maassluis', 'Huizer Museum', 'Joods Historisch Museum', 'Hunebedcentrum', ""Museum 't Oude Slot"", 'Tongerlohuys', 'Nederlands Openluchtmuseum', 'Universiteitsmuseum Groningen', 'mij | museum ijsselstein', ""Museum 'De Tien Malen'""]",['parking']
2770,qbmhnptczy,"['c2219eac-c939-49f6-ba34-325d739caf9b', '80a37d9f-37d1-466f-96c2-b65044666fbe', 'a5e644b6-829e-477a-956f-91eb4fa4e1a4', 'd0bf039f-cc00-4511-bb91-94ac191a3c67', '3b3c0cbf-7176-4d16-bc60-89eeeb679a76', 'dc333343-ecdf-4502-a6b7-35b8ba5c1684', '30f51fcc-b373-4b85-9ba0-40d958542540', '55536edf-d8c3-4415-aef5-5ffeb76a2bd5', '9f88e8ae-c589-427e-becb-1e071b215cd1', '1f8bb764-3a9f-4159-b775-829e80c953a2']","['Kasteel Rosendael', 'Kasteel Duivenvoorde', 'Kasteel Cannenburch', 'Kasteel Hoensbroek', 'Kasteel Radboud', 'Kasteel Doorwerth', 'Kasteel Doornenburg', 'Kasteel Amerongen', 'Kasteel Keukenhof', 'Rijksmuseum Muiderslot']",['castles']
2771,eymgatbcqi,"['b0654f59-55d5-4c74-8420-3d3938f861e2', '6d57096e-0987-4a5d-8550-12422e46c012', '630f0ad9-d790-4a77-a847-e7acb31be6d8', 'f57a988c-883e-4f75-8dc6-7d5f76d005e5', 'f13e960f-96aa-4a92-97d7-4047e7c837d9', 'd183dcdd-900b-4721-b8a0-c44912e8ce7f', 'b2398575-3c86-42a2-b07c-886384eb9add', '944a4c15-58c0-44dc-8f8a-c65b44179c16', '1a918684-33d5-485a-80b7-90a8086803ef', '02f0dab3-4ee5-4c38-a0b8-ae02ed4b06b3']","['Botanische Tuin De Kruidhof', 'Liemers Museum', 'De Hollandsche Manege', 'Museum Terra Maris', 'Nationaal Bomenmuseum Gimborn', 'Fruitteeltmuseum', 'Museum Wierdenland Ezinge', 'Missiemuseum Steyl', 'Buitenplaats Kasteel Wijlre', 'Botanische Tuinen Utrecht']",['nature']
2772,ibcmndefry,"['b0654f59-55d5-4c74-8420-3d3938f861e2', 'f9d5d350-4bab-499a-8f53-2af1f6f25601', 'c2d8b6c2-92ae-46c2-9890-8696aaec6e1d', 'd960438f-902d-4c22-820a-383d5992d467', 'cc12b367-a374-4c8a-bd04-8b24e412af3c', 'd183dcdd-900b-4721-b8a0-c44912e8ce7f', '1a918684-33d5-485a-80b7-90a8086803ef', '86530fe9-05f8-4d04-8aae-1a59202425e8', '02f0dab3-4ee5-4c38-a0b8-ae02ed4b06b3', 'ba678427-5609-42b1-91e2-fd5c845d42c6']","['Botanische Tuin De Kruidhof', 'Trompenburg Tuinen & Arboretum', 'Openluchtmuseum Ootmarsum', 'Forteiland Pampus', 'Nederlands Openluchtmuseum', 'Fruitteeltmuseum', 'Buitenplaats Kasteel Wijlre', 'Feyenoord Museum', 'Botanische Tuinen Utrecht', 'Historische Tuin Aalsmeer']",['openair']
2773,ikuslfzbwo,"['ba678427-5609-42b1-91e2-fd5c845d42c6', '8ad14ab1-1948-468c-9a63-7094f85cd1bc', '8fae9e9b-5c62-477b-9ccc-d9d3ec1d695c', 'c92918d5-cb45-432d-9874-7b54289beb09', '36da426c-d98f-41bc-ba5a-770e4412f569', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df', '971a3945-faba-4021-8d5b-5b6fcd124640', '27b9e34f-c9da-47d5-a22e-d5140b9b0d18', '1e0cce9a-388c-4c99-b2c6-654ad23574aa', 'd280a91d-ebc1-4607-afb9-e38a67c862d0']","['Historische Tuin Aalsmeer', 'Stadsmuseum Rhenen', 'Nederlands Zilvermuseum', 'Nederlands Stoommachinemuseum', ""Museum Tromp's Huys"", 'Joods Historisch Museum', 'Zuiderzeemuseum', 'Museum Sterrenwacht Sonnenborgh', 'Gelders Geologisch Museum', 'Wereldmuseum Rotterdam']",['visual historical art']
2774,qumwpjfdio,"['179e0120-23f9-434b-804b-172effcfc85d', '39602e5d-e0c7-4304-aa89-ba9d234d12fa', 'df6d2369-9846-49ae-9a5d-ca40a6e310b8', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df', 'eb12d0f0-4e38-4bcf-9848-0295d05335a1', '54f9204e-e6fd-4ea3-a352-84484292b8ba', 'd579493e-5364-4327-b712-d231508db640', 'c5ad38ca-1303-43d2-adee-04bb0e3268f6', '1f8bb764-3a9f-4159-b775-829e80c953a2']","['De Nieuwe Kerk', 'Het Cuypershuis', 'Huis van het boek', 'Rijksmuseum Amsterdam', 'Joods Historisch Museum', 'Kasteelruïne - Fluweelengrot Valkenburg', 'PreHistorisch Dorp', 'Portrait Gallery of the 17th Century', 'Stedelijk Museum Alkmaar', 'Rijksmuseum Muiderslot']",['audiotour']
2775,qajxcvylwn,"['eb12d0f0-4e38-4bcf-9848-0295d05335a1', 'd9c3694b-8999-46e7-9264-66e2ca190c86', '8fae9e9b-5c62-477b-9ccc-d9d3ec1d695c', '71728b2c-4b17-4855-8663-98a7788acaf0', '5ea552c8-0db1-4e75-b6b0-d5b5933a5f2f', 'aa8279d3-78cf-4af8-8f83-24dd44caabd6', '1f8bb764-3a9f-4159-b775-829e80c953a2', 'c2219eac-c939-49f6-ba34-325d739caf9b', '4c123cbb-afaa-4150-94ff-4b94dfc60b4f', 'a5e644b6-829e-477a-956f-91eb4fa4e1a4']","['Kasteelruïne - Fluweelengrot Valkenburg', 'Veiligheidsmuseum PIT', 'Nederlands Zilvermuseum', 'Groninger Museum', 'Limburgs Museum', 'Amsterdam Museum', 'Rijksmuseum Muiderslot', 'Kasteel Rosendael', 'Museum Helmond', 'Kasteel Cannenburch']",['scavenger']
2776,jxcytkumrf,"['4b596778-4379-48da-a946-0d04e39e3cea', 'e89e2757-e3e7-4d22-bba5-58f4164a0105', 'df6d2369-9846-49ae-9a5d-ca40a6e310b8', '39b0a7b4-6bf6-4c5d-a29a-0e4266055be1', '23eaf7fc-a6ca-40a3-87c5-257dca174595', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', '832cd1d6-c933-4279-8ae6-1e3fa38853a2', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df', 'e9ad0209-89ad-4e53-a353-b7328562f8e6', 'a8d715f7-82f5-4df4-9308-0d33c4c1eaa2']","['Museum Het Pakhuis', 'Museum Staphorst', 'Huis van het boek', 'Museum De Waag', 'Nationaal Onderduikmuseum', 'Rijksmuseum Amsterdam', 'Museum de Kantfabriek', 'Joods Historisch Museum', 'Universiteitsmuseum Groningen', 'Koninklijk Paleis Amsterdam']",['disabled']
2777,hsjeconuli,"['2725e4ae-3118-48ba-85d9-9b6b646fb7ab', '673dafbb-e461-4ffb-ab3c-f857358c77a7', '7e411587-1b9d-44f9-ada4-5305bea2798e', 'ad5b634c-e784-4755-ae75-8748507fa437', '424e8423-e43b-48e8-ad19-821014020860', 'aa54b14e-fe16-4424-9be9-ca9d8ef84fa7', 'c4cc477e-1442-4ef9-96ea-539e46356b07', '029464f3-265b-4b69-a71d-cdd346b53c34', '3d1a28ab-20dd-4d49-a6c1-23f504ec9472', '33fdc6ef-026e-4a2d-afc1-8b56f1ed6a08']","['Heiligenbeeldenmuseum', 'Cube Design Museum', 'Museum Boijmans Van Beuningen', 'Museum Bronbeek', 'Comenius Museum', 'Van Gogh Museum', 'Louis Couperus Museum', 'Tropenmuseum Junior', 'Tropenmuseum', 'Museum Volkenkunde']",['national speciality']
2778,nqajgumteo,"['682197a8-0359-4094-8281-ffa059de480f', '1f85673a-ba18-4aaf-821a-baf56c7efea7', '179e0120-23f9-434b-804b-172effcfc85d', 'caf7d7cf-5a65-4f21-965a-7227df2993f5', '71728b2c-4b17-4855-8663-98a7788acaf0', 'e0579fce-48ee-482e-8ed8-1281dae2c2b3', 'c79c20d2-9c0c-4a88-823b-6f7842a46562', 'd545be8a-48d2-4af9-862d-d26a821787e0', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df', 'f05af616-d419-463e-89da-c107b2f20129']","['Museum Catharijneconvent', 'Hermitage Amsterdam', 'De Nieuwe Kerk', 'Museum Drachten', 'Groninger Museum', 'Museum Belvédère', 'Museum Beelden aan Zee', 'Paleis Het Loo', 'Joods Historisch Museum', 'Museum Het Valkhof']",['weelchair']
2779,ndxvcyrtkp,"['59402691-8308-4222-bc19-7cc9f20e1d88', '17aed04d-9186-4452-b263-0de3dfe7f6f2', '80a37d9f-37d1-466f-96c2-b65044666fbe', '3b3c0cbf-7176-4d16-bc60-89eeeb679a76', '55536edf-d8c3-4415-aef5-5ffeb76a2bd5', 'dc333343-ecdf-4502-a6b7-35b8ba5c1684', '04f3f792-3b2e-4c9a-af48-584f4dd61bfe', '9f88e8ae-c589-427e-becb-1e071b215cd1', '1f8bb764-3a9f-4159-b775-829e80c953a2', 'c2219eac-c939-49f6-ba34-325d739caf9b']","['Kasteel Heeswijk', 'Slot Zuylen', 'Kasteel Duivenvoorde', 'Kasteel Radboud', 'Kasteel Amerongen', 'Kasteel Doorwerth', 'Kasteel Huis Bergh', 'Kasteel Keukenhof', 'Rijksmuseum Muiderslot', 'Kasteel Rosendael']",['castles']
2780,hrblacxjtm,"['566defb3-a8cf-4ce7-bdb7-9c3e08431673', '49ad034f-9424-4d89-aab5-8df3c2112ff4', 'a8d715f7-82f5-4df4-9308-0d33c4c1eaa2', '424e8423-e43b-48e8-ad19-821014020860', 'eba73114-b030-49d1-9108-e60ea8670b3a', 'bff4bba9-6f13-4a2a-ab4c-47a3946f61dd', 'ebd8da56-bf8c-4233-9adb-792ddd85452c', 'c40020e4-d23b-4607-9145-7aa020866c04', 'd545be8a-48d2-4af9-862d-d26a821787e0', 'bffa1b0e-67c1-4bd4-bfbf-b35c436a2663']","['Diamant Museum Amsterdam', 'Markiezenhof', 'Koninklijk Paleis Amsterdam', 'Comenius Museum', 'Museum Het Schip', 'Tassenmuseum Amsterdam', 'Stadsarchief Amsterdam', ""Huygens' Hofwijck"", 'Paleis Het Loo', 'De Oude Kerk']",['churches']
2781,kajutpzcbv,"['7810d0eb-0034-457b-9cf7-ae7aa21e104f', 'a2040f47-849b-4ca6-967e-adee1ee5a930', '3caa2392-510f-4c85-a489-b83e8200ff90', 'eba73114-b030-49d1-9108-e60ea8670b3a', 'c40020e4-d23b-4607-9145-7aa020866c04', '6d57096e-0987-4a5d-8550-12422e46c012', 'cfb73ba4-3c32-49fe-95f6-39f1b18f8894', '5ebaa739-b1a4-443b-9cde-6c0b18e81607', 'd545be8a-48d2-4af9-862d-d26a821787e0', '9231914a-1dac-4afe-b28a-cc37ee7c5bfd']","['Rijksmuseum Amsterdam', 'TextielMuseum', 'Luchtvaartmuseum Aviodrome', 'Museum Het Schip', ""Huygens' Hofwijck"", 'Liemers Museum', 'Nationaal Vlechtmuseum', 'Museon', 'Paleis Het Loo', 'Streek & Landbouwmuseum Goemanszorg']",['culture']
2782,cdqwjeylgb,"['7e8f969b-8f8b-4950-8028-f80b4a19c0db', '1259b27a-48fb-48d4-adbb-31329be57921', '53ac1788-fb5e-4058-9bd0-768a55a5f8db', '1a918684-33d5-485a-80b7-90a8086803ef', '60dcdaf1-a16f-4a63-877b-1734d0e74d8d', '2fc39c27-ca42-462c-b8a5-6b8fdb927961', 'd277832b-8ab5-466d-ad2d-58a8f409f7cb', '078fe561-4a1d-4712-b204-11913bdd57b4', 'b95305d9-cc57-498c-8819-c1983713d181', 'd7f027c1-49fa-4fa8-a661-43598ed47263']","['Museum Krona', 'Stadsmuseum Harderwijk', 'TENT', 'Buitenplaats Kasteel Wijlre', 'Kunstmuseum Den Haag', 'Van Abbemuseum', 'Museum de Fundatie', 'Kunstvereniging Diepenheim', 'Keramiekcentrum Tiendschuur Tegelen', 'Kunsthal  Rotterdam']",['castles cluster']
2783,ghtkscpdln,"['d277832b-8ab5-466d-ad2d-58a8f409f7cb', '53ac1788-fb5e-4058-9bd0-768a55a5f8db', 'd7f027c1-49fa-4fa8-a661-43598ed47263', 'fb5c119f-f4a1-411c-a943-f609fcb5f5f3', 'b95305d9-cc57-498c-8819-c1983713d181', 'fde0ab33-2d85-4f29-a0fb-6e13a6f52142', 'cbebd2e6-4fd8-4bd8-a455-5310d4895828', '10f92ca9-be97-40d2-b2ad-cb99d5154981', '1a918684-33d5-485a-80b7-90a8086803ef', '078fe561-4a1d-4712-b204-11913bdd57b4']","['Museum de Fundatie', 'TENT', 'Kunsthal  Rotterdam', 'Museum Swaensteyn', 'Keramiekcentrum Tiendschuur Tegelen', 'Het Nieuwe Instituut', 'De Appel', 'Marres, Huis voor Hedendaagse Kunst', 'Buitenplaats Kasteel Wijlre', 'Kunstvereniging Diepenheim']",['art_galleries']
2784,ipegomnhyd,"['566defb3-a8cf-4ce7-bdb7-9c3e08431673', '49ad034f-9424-4d89-aab5-8df3c2112ff4', 'a8d715f7-82f5-4df4-9308-0d33c4c1eaa2', '424e8423-e43b-48e8-ad19-821014020860', 'eba73114-b030-49d1-9108-e60ea8670b3a', 'bff4bba9-6f13-4a2a-ab4c-47a3946f61dd', 'ebd8da56-bf8c-4233-9adb-792ddd85452c', 'c40020e4-d23b-4607-9145-7aa020866c04', 'd545be8a-48d2-4af9-862d-d26a821787e0', 'bffa1b0e-67c1-4bd4-bfbf-b35c436a2663']","['Diamant Museum Amsterdam', 'Markiezenhof', 'Koninklijk Paleis Amsterdam', 'Comenius Museum', 'Museum Het Schip', 'Tassenmuseum Amsterdam', 'Stadsarchief Amsterdam', ""Huygens' Hofwijck"", 'Paleis Het Loo', 'De Oude Kerk']",['churches']
2785,sphadzfnmq,"['1cf7d97e-57d6-4550-be98-8d19ea5ac3a5', 'f82c9249-ae42-4690-bcbc-9db3f55db2d0', '1e3aaa11-c04f-43bd-9707-58401ee41056', 'e9ad0209-89ad-4e53-a353-b7328562f8e6', 'ba678427-5609-42b1-91e2-fd5c845d42c6', 'd183dcdd-900b-4721-b8a0-c44912e8ce7f', '5ebaa739-b1a4-443b-9cde-6c0b18e81607', '9231914a-1dac-4afe-b28a-cc37ee7c5bfd', '1a918684-33d5-485a-80b7-90a8086803ef', '02f0dab3-4ee5-4c38-a0b8-ae02ed4b06b3']","['Pieter Vermeulen Museum', 'Natuurmuseum Fryslân', 'Hunebedcentrum', 'Universiteitsmuseum Groningen', 'Historische Tuin Aalsmeer', 'Fruitteeltmuseum', 'Museon', 'Streek & Landbouwmuseum Goemanszorg', 'Buitenplaats Kasteel Wijlre', 'Botanische Tuinen Utrecht']",['nature']
2786,elkhuqnsoi,"['86530fe9-05f8-4d04-8aae-1a59202425e8', '1a918684-33d5-485a-80b7-90a8086803ef', 'ba678427-5609-42b1-91e2-fd5c845d42c6', '1cd860b3-d35f-479d-9768-349702c3bc73', '971a3945-faba-4021-8d5b-5b6fcd124640', 'f7d86ac9-4f08-4628-954b-0afec628135d', '1e1dc984-631c-4c66-9ca3-b5b982fdff51', '798b12be-0127-4f41-91df-1a5e71af1e37', '6c17c8de-2dd0-4670-b55d-402b84e26787', '1de93dee-f6b5-4a1c-8d7f-e896df26a694']","['Feyenoord Museum', 'Buitenplaats Kasteel Wijlre', 'Historische Tuin Aalsmeer', 'Kröller-Müller Museum', 'Zuiderzeemuseum', 'Huis van Hilde', 'Stoomtrein Katwijk Leiden', 'De Looierij', 'Historisch Museum De Bevelanden', 'Literatuurmuseum']",['educative']
2787,gyupvfkloe,"['c19ee988-451e-4da4-b83d-ae4c1bfbf2f0', '53ac1788-fb5e-4058-9bd0-768a55a5f8db', '078fe561-4a1d-4712-b204-11913bdd57b4', '7e8f969b-8f8b-4950-8028-f80b4a19c0db', '60dcdaf1-a16f-4a63-877b-1734d0e74d8d', '2fc39c27-ca42-462c-b8a5-6b8fdb927961', '56518036-a7ca-43fe-b010-2ddfcec6aca3', 'fb5c119f-f4a1-411c-a943-f609fcb5f5f3', 'b95305d9-cc57-498c-8819-c1983713d181', 'd7f027c1-49fa-4fa8-a661-43598ed47263']","['Fotomuseum aan het Vrijthof', 'TENT', 'Kunstvereniging Diepenheim', 'Museum Krona', 'Kunstmuseum Den Haag', 'Van Abbemuseum', 'Mauritshuis', 'Museum Swaensteyn', 'Keramiekcentrum Tiendschuur Tegelen', 'Kunsthal  Rotterdam']",['castles cluster']
2788,iacgetowqz,"['272c721b-d6d3-4e83-965a-6cadcb6a8eeb', '7a2966b5-97fa-4cd3-9408-9e415182ca4e', '1335f2de-05b0-4351-8cae-1cb1263b3791', '86530fe9-05f8-4d04-8aae-1a59202425e8', '23eaf7fc-a6ca-40a3-87c5-257dca174595', '9dd3fd7c-9281-4e0b-a661-909e597b93ee', '93062e20-901e-46a2-b1f4-107cd82e7ed5', 'cc12b367-a374-4c8a-bd04-8b24e412af3c', 'ba678427-5609-42b1-91e2-fd5c845d42c6', '971a3945-faba-4021-8d5b-5b6fcd124640']","['Streekmuseum Krimpenerwaard', 'Batavialand', 'Het Scheepvaartmuseum', 'Feyenoord Museum', 'Nationaal Onderduikmuseum', 'Museum Rotterdam', 'Nationaal Tinnen Figuren Museum', 'Nederlands Openluchtmuseum', 'Historische Tuin Aalsmeer', 'Zuiderzeemuseum']",['parking']
2789,hvexgnomdj,"['0d9b11c5-4842-4d97-b105-908bca7c8fa5', '4cb403ef-21c9-4731-86a2-f9f32bd44487', 'c5ad38ca-1303-43d2-adee-04bb0e3268f6', '5ea552c8-0db1-4e75-b6b0-d5b5933a5f2f', 'bf8b8c20-c838-44b9-a574-303d4b3e66e8', '095343bc-bce6-4c73-a7b2-01a75c9b2efa', 'f82c9249-ae42-4690-bcbc-9db3f55db2d0', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5', 'd0077c9a-8102-4749-ba85-fe2e8b3ef53d', 'd9c3694b-8999-46e7-9264-66e2ca190c86']","['Museum Speelklok', 'Brabants Museum Oud Oosterhout', 'Stedelijk Museum Alkmaar', 'Limburgs Museum', 'Teylers Museum', 'NEMO Science Museum', 'Natuurmuseum Fryslân', 'Belasting & Douane Museum', 'GeoFort', 'Veiligheidsmuseum PIT']",['exp stories']
2790,puxnemlwhb,"['b0654f59-55d5-4c74-8420-3d3938f861e2', 'f13e960f-96aa-4a92-97d7-4047e7c837d9', 'd183dcdd-900b-4721-b8a0-c44912e8ce7f', 'b67b0651-df2f-48c8-9793-1024a0c9901e', 'ba678427-5609-42b1-91e2-fd5c845d42c6', '1a918684-33d5-485a-80b7-90a8086803ef', '971a3945-faba-4021-8d5b-5b6fcd124640', '02f0dab3-4ee5-4c38-a0b8-ae02ed4b06b3', 'd1e42c4d-d176-4833-98a8-a3fb4a725b91', '4cb403ef-21c9-4731-86a2-f9f32bd44487']","['Botanische Tuin De Kruidhof', 'Nationaal Bomenmuseum Gimborn', 'Fruitteeltmuseum', 'Kasteel de Haar', 'Historische Tuin Aalsmeer', 'Buitenplaats Kasteel Wijlre', 'Zuiderzeemuseum', 'Botanische Tuinen Utrecht', 'Museumpark Archeon', 'Brabants Museum Oud Oosterhout']",['openair']
2791,mvprscnufg,"['2adac304-3df6-4588-a60b-c763f29595f9', '193dc16d-1fde-4322-ae08-be7e34a96866', '1a918684-33d5-485a-80b7-90a8086803ef', 'c19ee988-451e-4da4-b83d-ae4c1bfbf2f0', '53ac1788-fb5e-4058-9bd0-768a55a5f8db', 'dffe8ae8-e39f-49d2-a41b-004775a406a8', 'b95305d9-cc57-498c-8819-c1983713d181', 'fb5c119f-f4a1-411c-a943-f609fcb5f5f3', 'd7f027c1-49fa-4fa8-a661-43598ed47263', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df']","['Historisch Museum Den Briel', 'Streekmuseum Stevensweert Ohé en Laak', 'Buitenplaats Kasteel Wijlre', 'Fotomuseum aan het Vrijthof', 'TENT', 'Portugese Synagoge Amsterdam', 'Keramiekcentrum Tiendschuur Tegelen', 'Museum Swaensteyn', 'Kunsthal  Rotterdam', 'Joods Historisch Museum']",['culture']
