,clientid,museum_id,museum_list,features
2437,tnoazecqgf,"['55536edf-d8c3-4415-aef5-5ffeb76a2bd5', '9f88e8ae-c589-427e-becb-1e071b215cd1', 'c2219eac-c939-49f6-ba34-325d739caf9b', 'a5e644b6-829e-477a-956f-91eb4fa4e1a4', 'd0bf039f-cc00-4511-bb91-94ac191a3c67', 'a8d715f7-82f5-4df4-9308-0d33c4c1eaa2', 'a7e42402-9eb9-4312-abf5-ae09e951e068', 'd579493e-5364-4327-b712-d231508db640', 'c5ad38ca-1303-43d2-adee-04bb0e3268f6', '54f9204e-e6fd-4ea3-a352-84484292b8ba']","['Kasteel Amerongen', 'Kasteel Keukenhof', 'Kasteel Rosendael', 'Kasteel Cannenburch', 'Kasteel Hoensbroek', 'Koninklijk Paleis Amsterdam', 'Airborne Museum at Hartenstein', 'Portrait Gallery of the 17th Century', 'Stedelijk Museum Alkmaar', 'PreHistorisch Dorp']","['historical collection', 'audiotour']"
2438,kczdwejbmg,"['d0077c9a-8102-4749-ba85-fe2e8b3ef53d', '54f9204e-e6fd-4ea3-a352-84484292b8ba', 'b1d4586f-c77c-43f7-bb72-649f1af68575', 'f82c9249-ae42-4690-bcbc-9db3f55db2d0', '93ee982c-adfd-4233-8260-6bb567853af9', '5ea552c8-0db1-4e75-b6b0-d5b5933a5f2f', '95a74653-495e-4420-82e0-a1a6195f974d', 'd9c3694b-8999-46e7-9264-66e2ca190c86', 'b8ff0361-b591-4bfb-9671-5bdb3d48c1af', 'fb32cee8-c9ce-47fa-b7f0-1d0b814b759e']","['GeoFort', 'PreHistorisch Dorp', 'Philips Museum', 'Natuurmuseum Fryslân', 'Natura Docet Wonderryck Twente', 'Limburgs Museum', 'Museum De Lakenhal', 'Veiligheidsmuseum PIT', 'Marechausseemuseum', 'Nationaal Gevangenismuseum']","['exp stories', 'parking']"
2439,kwjinoqtdr,"['cc12b367-a374-4c8a-bd04-8b24e412af3c', '971a3945-faba-4021-8d5b-5b6fcd124640', '1a918684-33d5-485a-80b7-90a8086803ef', '1cd860b3-d35f-479d-9768-349702c3bc73', 'f7d86ac9-4f08-4628-954b-0afec628135d', 'bdd23118-7948-42bd-8421-36d9ec2e423b', '1e1dc984-631c-4c66-9ca3-b5b982fdff51', '798b12be-0127-4f41-91df-1a5e71af1e37', '1de93dee-f6b5-4a1c-8d7f-e896df26a694', '6c17c8de-2dd0-4670-b55d-402b84e26787']","['Nederlands Openluchtmuseum', 'Zuiderzeemuseum', 'Buitenplaats Kasteel Wijlre', 'Kröller-Müller Museum', 'Huis van Hilde', 'Nationaal Archief', 'Stoomtrein Katwijk Leiden', 'De Looierij', 'Literatuurmuseum', 'Historisch Museum De Bevelanden']","['educative', 'exhibitions artists']"
2440,lmrudsbopg,"['17aed04d-9186-4452-b263-0de3dfe7f6f2', '59402691-8308-4222-bc19-7cc9f20e1d88', 'c2219eac-c939-49f6-ba34-325d739caf9b', '80a37d9f-37d1-466f-96c2-b65044666fbe', 'dc333343-ecdf-4502-a6b7-35b8ba5c1684', '30f51fcc-b373-4b85-9ba0-40d958542540', '3b3c0cbf-7176-4d16-bc60-89eeeb679a76', 'd0bf039f-cc00-4511-bb91-94ac191a3c67', 'a5e644b6-829e-477a-956f-91eb4fa4e1a4', '04f3f792-3b2e-4c9a-af48-584f4dd61bfe']","['Slot Zuylen', 'Kasteel Heeswijk', 'Kasteel Rosendael', 'Kasteel Duivenvoorde', 'Kasteel Doorwerth', 'Kasteel Doornenburg', 'Kasteel Radboud', 'Kasteel Hoensbroek', 'Kasteel Cannenburch', 'Kasteel Huis Bergh']","['historical collection', 'visual']"
2441,uxkhmngtsa,"['1e3aaa11-c04f-43bd-9707-58401ee41056', 'f57a988c-883e-4f75-8dc6-7d5f76d005e5', 'd393d962-7ee9-411b-8c60-c0879d6e3fd7', '60780e37-d503-4b56-b1d5-a46c2358eb41', '38a216ca-1fee-45de-9b0a-ae857342d0c0', '4b596778-4379-48da-a946-0d04e39e3cea', 'b2398575-3c86-42a2-b07c-886384eb9add', '5ea552c8-0db1-4e75-b6b0-d5b5933a5f2f', 'e9ad0209-89ad-4e53-a353-b7328562f8e6', '5ebaa739-b1a4-443b-9cde-6c0b18e81607']","['Hunebedcentrum', 'Museum Terra Maris', 'Micropia', 'Streekmuseum Etten Leur', 'Botanische Tuin TU Delft', 'Museum Het Pakhuis', 'Museum Wierdenland Ezinge', 'Limburgs Museum', 'Universiteitsmuseum Groningen', 'Museon']","['trainstation', 'nature']"
2442,okflbcpznw,"['f05af616-d419-463e-89da-c107b2f20129', '10f92ca9-be97-40d2-b2ad-cb99d5154981', '770fa717-5ed6-4ab2-ba57-5b18a817b497', 'c79c20d2-9c0c-4a88-823b-6f7842a46562', 'b2c2237c-a0b5-4d94-99b9-c71b8ede2fc5', '1cd860b3-d35f-479d-9768-349702c3bc73', '053014de-f18f-45e3-8dc6-c3f907646311', '1a918684-33d5-485a-80b7-90a8086803ef', '078fe561-4a1d-4712-b204-11913bdd57b4', '56518036-a7ca-43fe-b010-2ddfcec6aca3']","['Museum Het Valkhof', 'Marres, Huis voor Hedendaagse Kunst', 'Museum Henriette Polak', 'Museum Beelden aan Zee', 'Stedelijk Museum Zutphen', 'Kröller-Müller Museum', 'Museum De Domijnen, afdeling Hedendaagse Kunst', 'Buitenplaats Kasteel Wijlre', 'Kunstvereniging Diepenheim', 'Mauritshuis']","['parking', 'exhibitions artists']"
2443,ublnhemtkz,"['7b137589-30ad-453e-8313-7feeba7c3d51', '9d3a2998-159f-42de-b069-48efe943607d', '2adac304-3df6-4588-a60b-c763f29595f9', '00aa87d7-6034-4283-9a4c-3b9589c30fb4', '193dc16d-1fde-4322-ae08-be7e34a96866', '783538c2-21d3-4a79-9830-01b9ae3812b9', '97dca6c1-6b1a-4ffe-a048-83ecce6707a5', '86ce2124-88f3-4fce-b174-20b61d0bdaaa', '51e0605c-118c-43ba-b395-a579ef5c2716', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df']","['Fotomuseum Den Haag', 'Gorcums Museum', 'Historisch Museum Den Briel', 'Museum Prinsenhof Delft', 'Streekmuseum Stevensweert Ohé en Laak', 'Design Museum Den Bosch', 'Beeld en Geluid Den Haag', 'Stadskasteel Zaltbommel', 'Galerij Prins Willem V', 'Joods Historisch Museum']","['visual', 'local history war']"
2444,kwzmtpogsi,"['98910334-b730-446f-9b09-a7cf440699f6', '4ed3950e-9848-4acc-b32c-17b853e757be', 'd3f20e16-cca3-412c-8c94-812eb7999f80', 'a2c1a9f7-97b2-493a-a04c-a760d4066ba9', '92652b8f-7600-4bee-8640-1c40b21a32cf', '1e3aaa11-c04f-43bd-9707-58401ee41056', 'f7e3d4b2-ae53-41c5-aa79-cfa323796de7', '0c2e2821-f3fd-4403-8b5a-37cb256b76a2', 'a6fc14aa-84ee-4c59-8801-baf29c2557dd', '630f0ad9-d790-4a77-a847-e7acb31be6d8']","['Anne Frank Huis', 'Museum Het Rembrandthuis', 'Museummolen Schermerhorn', 'Museum van de Geest | Dolhuys', 'Museum Van Loon', 'Hunebedcentrum', 'Paviljoen Nederland en WOI', 'Kamp Westerbork', 'Museum Huis Doorn', 'De Hollandsche Manege']","['historic_location', 'tech']"
2445,vabctpyrsl,"['742e5925-2496-45d7-a5a8-4f5925dbb2b6', '5adfb94f-9e56-40b1-a93e-766264de3f02', 'af698204-4437-411f-a1a9-d5a0fe7d16bb', '3f96c8bc-3397-4d76-a48a-ee33ca65a8bb', 'abd0504d-1106-44ee-8c62-3cc937d5fd9a', 'df6d2369-9846-49ae-9a5d-ca40a6e310b8', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df', '1cf7d97e-57d6-4550-be98-8d19ea5ac3a5', 'f9453fa1-3fe4-4c3e-a980-174ddae906fc', 'a8d715f7-82f5-4df4-9308-0d33c4c1eaa2']","['Huis Verwolde', 'Zwanenbroedershuis', 'Museum Veere', 'Sint Jan Gouda', 'Stedelijk Museum Breda', 'Huis van het boek', 'Joods Historisch Museum', 'Pieter Vermeulen Museum', 'Embassy of the Free Mind', 'Koninklijk Paleis Amsterdam']","['trainstation', 'architectonic']"
2446,uemhjbtrap,"['17aed04d-9186-4452-b263-0de3dfe7f6f2', '59402691-8308-4222-bc19-7cc9f20e1d88', '80a37d9f-37d1-466f-96c2-b65044666fbe', '1f8bb764-3a9f-4159-b775-829e80c953a2', '04f3f792-3b2e-4c9a-af48-584f4dd61bfe', 'dc333343-ecdf-4502-a6b7-35b8ba5c1684', '30f51fcc-b373-4b85-9ba0-40d958542540', '3b3c0cbf-7176-4d16-bc60-89eeeb679a76', 'c2219eac-c939-49f6-ba34-325d739caf9b', 'd0bf039f-cc00-4511-bb91-94ac191a3c67']","['Slot Zuylen', 'Kasteel Heeswijk', 'Kasteel Duivenvoorde', 'Rijksmuseum Muiderslot', 'Kasteel Huis Bergh', 'Kasteel Doorwerth', 'Kasteel Doornenburg', 'Kasteel Radboud', 'Kasteel Rosendael', 'Kasteel Hoensbroek']","['castles', 'restaurant']"
2447,sxutrjoich,"['72ac8fe8-829b-4633-8e72-be04100017ed', 'ad5b634c-e784-4755-ae75-8748507fa437', 'df6d2369-9846-49ae-9a5d-ca40a6e310b8', '4d1d7577-a12c-4f3b-a80a-d01b47d99488', 'ebd8da56-bf8c-4233-9adb-792ddd85452c', 'bff4bba9-6f13-4a2a-ab4c-47a3946f61dd', 'c40020e4-d23b-4607-9145-7aa020866c04', 'd545be8a-48d2-4af9-862d-d26a821787e0', 'bffa1b0e-67c1-4bd4-bfbf-b35c436a2663', '179e0120-23f9-434b-804b-172effcfc85d']","['Koninklijk Eise Eisinga Planetarium', 'Museum Bronbeek', 'Huis van het boek', 'Museum Bussemakerhuis', 'Stadsarchief Amsterdam', 'Tassenmuseum Amsterdam', ""Huygens' Hofwijck"", 'Paleis Het Loo', 'De Oude Kerk', 'De Nieuwe Kerk']","['churches', 'parking']"
2448,pbcyienfzv,"['39c0d207-7edc-4e51-82bb-e0d0da3576d4', '3b0519ec-a69a-4f2f-8ea2-a5ac4428d096', 'f42df924-d7b0-44e0-b996-2936871c504e', '41a0a29c-a655-4f51-979c-7fa624b303ea', '9c7d3144-c492-4dbe-9c4e-6ced41468747', 'ddc06b8b-9dd1-4768-be15-75477b0f104a', '5248e557-c948-4103-813a-8ffb30305466', '9457c575-1900-4fc7-aca3-c7e1a1f26826', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5', '39602e5d-e0c7-4304-aa89-ba9d234d12fa']","['Stadhuismuseum Zierikzee', 'Nederlands Fotomuseum', 'Museum van de Vrouw', 'Tongerlohuys', 'Watersnoodmuseum', 'Spoorwegmuseum', 'Nederlands Tegelmuseum', 'CODA', 'Belasting & Douane Museum', 'Het Cuypershuis']","['discovery anthropology', 'art_museum']"
2449,peatbdzrgj,"['b5023390-ced1-4210-a14c-23c349b2ee15', '9afcd6a2-85e3-4c7c-9f82-887076f83a68', '4cb403ef-21c9-4731-86a2-f9f32bd44487', '02f0dab3-4ee5-4c38-a0b8-ae02ed4b06b3', 'd1e42c4d-d176-4833-98a8-a3fb4a725b91', '54f9204e-e6fd-4ea3-a352-84484292b8ba', '971a3945-faba-4021-8d5b-5b6fcd124640', 'cc12b367-a374-4c8a-bd04-8b24e412af3c', '1cd860b3-d35f-479d-9768-349702c3bc73', '22e6f305-c108-4045-839d-ff2f685eea26']","['Afrika Museum', 'Slot Loevestein', 'Brabants Museum Oud Oosterhout', 'Botanische Tuinen Utrecht', 'Museumpark Archeon', 'PreHistorisch Dorp', 'Zuiderzeemuseum', 'Nederlands Openluchtmuseum', 'Kröller-Müller Museum', 'Het Nederlands Vestingmuseum']","['openair', 'national speciality']"
2450,rfcqdkznlx,"['2fc39c27-ca42-462c-b8a5-6b8fdb927961', '60dcdaf1-a16f-4a63-877b-1734d0e74d8d', '33fdc6ef-026e-4a2d-afc1-8b56f1ed6a08', 'ad5b634c-e784-4755-ae75-8748507fa437', '7e411587-1b9d-44f9-ada4-5305bea2798e', '673dafbb-e461-4ffb-ab3c-f857358c77a7', '64da5853-9fae-4bd1-a0e0-47a7c0e0db09', 'ead1ade8-64f8-4fec-911d-de40132a7b6e', 'fd1192ea-1815-431c-9ea6-da685c92d452', '517d316a-319f-42e4-9b1b-18f527eca91e']","['Van Abbemuseum', 'Kunstmuseum Den Haag', 'Museum Volkenkunde', 'Museum Bronbeek', 'Museum Boijmans Van Beuningen', 'Cube Design Museum', 'Frans Hals Museum Hal', 'Vincent van GoghHuis', 'Haarlemmermeermuseum De Cruquius', 'Frans Hals Museum Hof']","['national speciality', 'visual']"
2451,pmzhvafcjs,"['b5023390-ced1-4210-a14c-23c349b2ee15', 'cc12b367-a374-4c8a-bd04-8b24e412af3c', '1e1dc984-631c-4c66-9ca3-b5b982fdff51', '971a3945-faba-4021-8d5b-5b6fcd124640', 'dc084656-3e15-4519-9412-4753da0bc11b', '1a918684-33d5-485a-80b7-90a8086803ef', '6c17c8de-2dd0-4670-b55d-402b84e26787', 'bdd23118-7948-42bd-8421-36d9ec2e423b', '798b12be-0127-4f41-91df-1a5e71af1e37', '1de93dee-f6b5-4a1c-8d7f-e896df26a694']","['Afrika Museum', 'Nederlands Openluchtmuseum', 'Stoomtrein Katwijk Leiden', 'Zuiderzeemuseum', 'Museumpark Orientalis', 'Buitenplaats Kasteel Wijlre', 'Historisch Museum De Bevelanden', 'Nationaal Archief', 'De Looierij', 'Literatuurmuseum']","['openair', 'exhibitions artists']"
2452,twvuojhlqn,"['2fc39c27-ca42-462c-b8a5-6b8fdb927961', 'aa8279d3-78cf-4af8-8f83-24dd44caabd6', 'd7f027c1-49fa-4fa8-a661-43598ed47263', '4c123cbb-afaa-4150-94ff-4b94dfc60b4f', 'ce2b5a40-c6a4-4342-b4cb-ebc677e7af8f', '38609b0d-35a3-43ce-9896-d7c42996b702', '95a74653-495e-4420-82e0-a1a6195f974d', '2aab8e4a-58db-4bf4-afe8-06a444b8e56c', 'a28f5f86-7181-44e8-9dcc-12ca3f94b4a7', 'f76d5813-3efb-44c8-beff-5d2a569d7eb3']","['Van Abbemuseum', 'Amsterdam Museum', 'Kunsthal  Rotterdam', 'Museum Helmond', 'Museum De Wieger', 'Museum Slager', 'Museum De Lakenhal', 'Keramiekmuseum Princessehof', 'Heerenveen Museum', 'Museum Gouda']","['scavenger', 'art_museum']"
2453,mrajqdhcsn,"['1de93dee-f6b5-4a1c-8d7f-e896df26a694', '9457c575-1900-4fc7-aca3-c7e1a1f26826', '27b9e34f-c9da-47d5-a22e-d5140b9b0d18', 'c92918d5-cb45-432d-9874-7b54289beb09', '1e0cce9a-388c-4c99-b2c6-654ad23574aa', '5a140fbe-2efc-42e1-ad57-c01ac3a7b409', '0aa09155-261b-4190-a561-e593ca877e24', '15d80092-895b-45cb-aad9-b1b470cfc177', '1d9c7610-ab17-4f68-ae48-9cefefc32b20', '72ac8fe8-829b-4633-8e72-be04100017ed']","['Literatuurmuseum', 'CODA', 'Museum Sterrenwacht Sonnenborgh', 'Nederlands Stoommachinemuseum', 'Gelders Geologisch Museum', 'Observeum Burgum', 'Museum voor anatomie en pathologie', 'Space Expo', 'Continium discovery center', 'Koninklijk Eise Eisinga Planetarium']","['science', 'trainstation']"
2454,nxiarqohwv,"['029464f3-265b-4b69-a71d-cdd346b53c34', 'd9c3694b-8999-46e7-9264-66e2ca190c86', 'f9453fa1-3fe4-4c3e-a980-174ddae906fc', 'd280a91d-ebc1-4607-afb9-e38a67c862d0', '33fdc6ef-026e-4a2d-afc1-8b56f1ed6a08', '60780e37-d503-4b56-b1d5-a46c2358eb41', 'dffe8ae8-e39f-49d2-a41b-004775a406a8', '98bfd0ed-dbf9-4d89-ae77-bba0a13ce4d0', 'f42e58c1-d6e6-4bdb-aa51-e0af569e31df', '5ebaa739-b1a4-443b-9cde-6c0b18e81607']","['Tropenmuseum Junior', 'Veiligheidsmuseum PIT', 'Embassy of the Free Mind', 'Wereldmuseum Rotterdam', 'Museum Volkenkunde', 'Streekmuseum Etten Leur', 'Portugese Synagoge Amsterdam', 'Humanity House', 'Joods Historisch Museum', 'Museon']","['exp stories', 'ethnology']"
2455,pkbwivfjad,"['f9453fa1-3fe4-4c3e-a980-174ddae906fc', '9689a6f1-871a-41e9-8f7d-a67d59ac7b98', '3d1a28ab-20dd-4d49-a6c1-23f504ec9472', '029464f3-265b-4b69-a71d-cdd346b53c34', '33fdc6ef-026e-4a2d-afc1-8b56f1ed6a08', '944a4c15-58c0-44dc-8f8a-c65b44179c16', 'd280a91d-ebc1-4607-afb9-e38a67c862d0', '98bfd0ed-dbf9-4d89-ae77-bba0a13ce4d0', '60780e37-d503-4b56-b1d5-a46c2358eb41', 'dffe8ae8-e39f-49d2-a41b-004775a406a8']","['Embassy of the Free Mind', 'Streekmuseum ""De Meestoof""', 'Tropenmuseum', 'Tropenmuseum Junior', 'Museum Volkenkunde', 'Missiemuseum Steyl', 'Wereldmuseum Rotterdam', 'Humanity House', 'Streekmuseum Etten Leur', 'Portugese Synagoge Amsterdam']","['ethnology', 'restaurant']"
2456,dwsnuzbvch,"['caf7d7cf-5a65-4f21-965a-7227df2993f5', 'f70e0b91-81dd-4f8b-b5e4-e98ca0970b40', 'c5ad38ca-1303-43d2-adee-04bb0e3268f6', 'b2c2237c-a0b5-4d94-99b9-c71b8ede2fc5', '7b4c1d7c-477e-4343-bf11-01cdda92312f', '689733f3-0f0a-411d-b5b4-a33dd39639f0', 'e0579fce-48ee-482e-8ed8-1281dae2c2b3', '71728b2c-4b17-4855-8663-98a7788acaf0', '1cd860b3-d35f-479d-9768-349702c3bc73', 'c79c20d2-9c0c-4a88-823b-6f7842a46562']","['Museum Drachten', 'Purmerends Museum', 'Stedelijk Museum Alkmaar', 'Stedelijk Museum Zutphen', 'Museum van de 20e Eeuw', 'Museum Weesp', 'Museum Belvédère', 'Groninger Museum', 'Kröller-Müller Museum', 'Museum Beelden aan Zee']","['weelchair', 'exhibitions artists']"
2457,zwkafnqxlc,"['a42cba4d-03ab-449a-8fb5-a24fb363afa5', 'b1d4586f-c77c-43f7-bb72-649f1af68575', '9dd3fd7c-9281-4e0b-a661-909e597b93ee', 'bf8b8c20-c838-44b9-a574-303d4b3e66e8', 'df6d2369-9846-49ae-9a5d-ca40a6e310b8', '1cf7d97e-57d6-4550-be98-8d19ea5ac3a5', '8fae9e9b-5c62-477b-9ccc-d9d3ec1d695c', 'f949947c-21cd-4074-bc78-c9039268ab07', 'eb12d0f0-4e38-4bcf-9848-0295d05335a1', 'abd0504d-1106-44ee-8c62-3cc937d5fd9a']","['Belasting & Douane Museum', 'Philips Museum', 'Museum Rotterdam', 'Teylers Museum', 'Huis van het boek', 'Pieter Vermeulen Museum', 'Nederlands Zilvermuseum', 'Museum Menkemaborg', 'Kasteelruïne - Fluweelengrot Valkenburg', 'Stedelijk Museum Breda']","['nature tech', 'scavenger']"
2458,iupjslfdhc,"['1cd860b3-d35f-479d-9768-349702c3bc73', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', '02f0dab3-4ee5-4c38-a0b8-ae02ed4b06b3', 'c2d8b6c2-92ae-46c2-9890-8696aaec6e1d', '86530fe9-05f8-4d04-8aae-1a59202425e8', '04f3f792-3b2e-4c9a-af48-584f4dd61bfe', '971a3945-faba-4021-8d5b-5b6fcd124640', 'd1e42c4d-d176-4833-98a8-a3fb4a725b91', '4cb403ef-21c9-4731-86a2-f9f32bd44487', '1f8bb764-3a9f-4159-b775-829e80c953a2']","['Kröller-Müller Museum', 'Zeeuws Maritiem MuZEEum', 'Botanische Tuinen Utrecht', 'Openluchtmuseum Ootmarsum', 'Feyenoord Museum', 'Kasteel Huis Bergh', 'Zuiderzeemuseum', 'Museumpark Archeon', 'Brabants Museum Oud Oosterhout', 'Rijksmuseum Muiderslot']","['scavenger', 'openair']"
2459,jvxpifmgkw,"['f13e960f-96aa-4a92-97d7-4047e7c837d9', 'f9d5d350-4bab-499a-8f53-2af1f6f25601', '1a918684-33d5-485a-80b7-90a8086803ef', '630f0ad9-d790-4a77-a847-e7acb31be6d8', 'c2d8b6c2-92ae-46c2-9890-8696aaec6e1d', 'ba678427-5609-42b1-91e2-fd5c845d42c6', '4cb403ef-21c9-4731-86a2-f9f32bd44487', 'b0654f59-55d5-4c74-8420-3d3938f861e2', '54f9204e-e6fd-4ea3-a352-84484292b8ba', 'd183dcdd-900b-4721-b8a0-c44912e8ce7f']","['Nationaal Bomenmuseum Gimborn', 'Trompenburg Tuinen & Arboretum', 'Buitenplaats Kasteel Wijlre', 'De Hollandsche Manege', 'Openluchtmuseum Ootmarsum', 'Historische Tuin Aalsmeer', 'Brabants Museum Oud Oosterhout', 'Botanische Tuin De Kruidhof', 'PreHistorisch Dorp', 'Fruitteeltmuseum']","['weelchair', 'gardens']"
2460,bnrlxiugcv,"['c4cc477e-1442-4ef9-96ea-539e46356b07', '424e8423-e43b-48e8-ad19-821014020860', '4d1d7577-a12c-4f3b-a80a-d01b47d99488', 'c96d0dd3-36c3-4b3c-b3ea-d11ca9840207', 'caf31e3f-0d01-4a84-8fa9-bf13a2a6162b', '64c5b44f-cb1a-4746-83f7-431c4f7050f9', 'ad5b634c-e784-4755-ae75-8748507fa437', 'bffa1b0e-67c1-4bd4-bfbf-b35c436a2663', '179e0120-23f9-434b-804b-172effcfc85d', '890092e9-15a8-431f-ad8b-2e8c0b4a1377']","['Louis Couperus Museum', 'Comenius Museum', 'Museum Bussemakerhuis', 'Museum De Zwarte Tulp', 'Boomkwekerijmuseum', 'Flessenscheepjesmuseum', 'Museum Bronbeek', 'De Oude Kerk', 'De Nieuwe Kerk', 'Museum Abdijkerk']","['library', 'churches']"
2461,ahpjcblfdn,"['3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', 'cfcd6f00-5b4b-4738-951b-5feb1945e644', 'a2040f47-849b-4ca6-967e-adee1ee5a930', '971a3945-faba-4021-8d5b-5b6fcd124640', '56518036-a7ca-43fe-b010-2ddfcec6aca3', '682197a8-0359-4094-8281-ffa059de480f', 'd7f027c1-49fa-4fa8-a661-43598ed47263', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', '1335f2de-05b0-4351-8cae-1cb1263b3791', 'cb0ac5e1-e2e8-429e-9b48-54414bf84d2b']","['Zeeuws Maritiem MuZEEum', 'Het Noordbrabants Museum', 'TextielMuseum', 'Zuiderzeemuseum', 'Mauritshuis', 'Museum Catharijneconvent', 'Kunsthal  Rotterdam', 'Rijksmuseum Amsterdam', 'Het Scheepvaartmuseum', 'Museum van de Geest | Outsider Art']","['exhibition', 'weelchair']"
2462,itnyelhuqo,"['b95305d9-cc57-498c-8819-c1983713d181', 'fb5c119f-f4a1-411c-a943-f609fcb5f5f3', 'd277832b-8ab5-466d-ad2d-58a8f409f7cb', 'd7f027c1-49fa-4fa8-a661-43598ed47263', 'fde0ab33-2d85-4f29-a0fb-6e13a6f52142', '35fbec41-a299-4e7a-ae03-a063e4d4e5f7', 'cbebd2e6-4fd8-4bd8-a455-5310d4895828', '053014de-f18f-45e3-8dc6-c3f907646311', '56518036-a7ca-43fe-b010-2ddfcec6aca3', '1a918684-33d5-485a-80b7-90a8086803ef']","['Keramiekcentrum Tiendschuur Tegelen', 'Museum Swaensteyn', 'Museum de Fundatie', 'Kunsthal  Rotterdam', 'Het Nieuwe Instituut', 'Marie Tak van Poortvliet Museum', 'De Appel', 'Museum De Domijnen, afdeling Hedendaagse Kunst', 'Mauritshuis', 'Buitenplaats Kasteel Wijlre']","['visual', 'castles cluster']"
2463,jkrlcmbaip,"['f42e58c1-d6e6-4bdb-aa51-e0af569e31df', '0d9b11c5-4842-4d97-b105-908bca7c8fa5', 'e9ad0209-89ad-4e53-a353-b7328562f8e6', '7810d0eb-0034-457b-9cf7-ae7aa21e104f', '39602e5d-e0c7-4304-aa89-ba9d234d12fa', 'd9c3694b-8999-46e7-9264-66e2ca190c86', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5', 'd1e42c4d-d176-4833-98a8-a3fb4a725b91', '4b596778-4379-48da-a946-0d04e39e3cea', '832cd1d6-c933-4279-8ae6-1e3fa38853a2']","['Joods Historisch Museum', 'Museum Speelklok', 'Universiteitsmuseum Groningen', 'Rijksmuseum Amsterdam', 'Het Cuypershuis', 'Veiligheidsmuseum PIT', 'Belasting & Douane Museum', 'Museumpark Archeon', 'Museum Het Pakhuis', 'Museum de Kantfabriek']","['disabled', 'tech']"
2464,emwnhibrxv,"['6ed658b1-4ce7-4df9-9472-4b0271d044a3', 'bff4bba9-6f13-4a2a-ab4c-47a3946f61dd', 'ebd8da56-bf8c-4233-9adb-792ddd85452c', '49ad034f-9424-4d89-aab5-8df3c2112ff4', '179e0120-23f9-434b-804b-172effcfc85d', 'eba73114-b030-49d1-9108-e60ea8670b3a', '64669da3-83b4-421d-a306-4f0c6669d7db', '90ebf3e8-d8ee-4b3b-9e62-3a17130bf3bf', '92652b8f-7600-4bee-8640-1c40b21a32cf', 'd579493e-5364-4327-b712-d231508db640']","['Allard Pierson', 'Tassenmuseum Amsterdam', 'Stadsarchief Amsterdam', 'Markiezenhof', 'De Nieuwe Kerk', 'Museum Het Schip', 'Grachtenmuseum Amsterdam', ""Museum Ons' Lieve Heer op Solder"", 'Museum Van Loon', 'Portrait Gallery of the 17th Century']","['restaurant', 'historical']"
2465,hszntbwpdo,"['095343bc-bce6-4c73-a7b2-01a75c9b2efa', 'd1e42c4d-d176-4833-98a8-a3fb4a725b91', '92a87b6a-4b73-4d77-a81b-4d4501893c4e', 'f82c9249-ae42-4690-bcbc-9db3f55db2d0', '4cb403ef-21c9-4731-86a2-f9f32bd44487', 'a4e7ffe9-fe8a-4e22-9517-739881f87bfb', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', 'a42cba4d-03ab-449a-8fb5-a24fb363afa5', '0d9b11c5-4842-4d97-b105-908bca7c8fa5', 'd9c3694b-8999-46e7-9264-66e2ca190c86']","['NEMO Science Museum', 'Museumpark Archeon', 'Elisabeth Weeshuis Museum', 'Natuurmuseum Fryslân', 'Brabants Museum Oud Oosterhout', ""Museum 't Behouden Huys"", 'Zeeuws Maritiem MuZEEum', 'Belasting & Douane Museum', 'Museum Speelklok', 'Veiligheidsmuseum PIT']","['children', 'library']"
2466,npsuyjkmgc,"['95a74653-495e-4420-82e0-a1a6195f974d', 'eb12d0f0-4e38-4bcf-9848-0295d05335a1', '02f0dab3-4ee5-4c38-a0b8-ae02ed4b06b3', '3f3b1b62-9a79-46dd-97dd-3a3e6edf74d1', 'a8d715f7-82f5-4df4-9308-0d33c4c1eaa2', 'd0077c9a-8102-4749-ba85-fe2e8b3ef53d', 'fb32cee8-c9ce-47fa-b7f0-1d0b814b759e', '93ee982c-adfd-4233-8260-6bb567853af9', 'd9c3694b-8999-46e7-9264-66e2ca190c86', 'f82c9249-ae42-4690-bcbc-9db3f55db2d0']","['Museum De Lakenhal', 'Kasteelruïne - Fluweelengrot Valkenburg', 'Botanische Tuinen Utrecht', 'Zeeuws Maritiem MuZEEum', 'Koninklijk Paleis Amsterdam', 'GeoFort', 'Nationaal Gevangenismuseum', 'Natura Docet Wonderryck Twente', 'Veiligheidsmuseum PIT', 'Natuurmuseum Fryslân']","['exp stories', 'library']"
